"Cam_ID","Position","Date","#","Pot_ID","Xmin","Xmax","Ymin","Ymax"
"Cam_1_3","1_3_P2","08/05/2020",2,"8BM",0.21,0.31,0.01,0.08
"Cam_1_3","1_3_P2","08/05/2020",3,"10DS",0.32,0.43,0.01,0.08
"Cam_1_3","1_3_P2","08/05/2020",4,"10CR",0.44,0.56,0.01,0.08
"Cam_1_3","1_3_P2","08/05/2020",5,"10TT",0.57,0.7,0.01,0.08
"Cam_1_3","1_3_P2","08/05/2020",6,"5CD",0.08,0.19,0.45,0.6
"Cam_1_3","1_3_P2","08/05/2020",7,"9AL",0.22,0.33,0.45,0.6
"Cam_1_3","1_3_P2","08/05/2020",8,"7AL",0.34,0.45,0.45,0.6
"Cam_1_3","1_3_P2","08/05/2020",9,"4CT",0.47,0.59,0.45,0.6
"Cam_1_3","1_3_P2","08/05/2020",10,"2DS",0.61,0.73,0.45,0.6
"Cam_1_3","1_3_P2","08/05/2020",11,"2CD",0.07,0.19,0.61,0.76
"Cam_1_3","1_3_P2","08/05/2020",12,"1BM",0.21,0.33,0.61,0.76
"Cam_1_3","1_3_P2","08/05/2020",13,"7TT",0.35,0.47,0.61,0.76
"Cam_1_3","1_3_P2","08/05/2020",14,"6DS",0.48,0.6,0.61,0.76
"Cam_1_3","1_3_P2","08/05/2020",15,"10BM",0.61,0.73,0.61,0.76
"Cam_1_3","1_3_P2","08/05/2020",16,"9CT",0.05,0.18,0.8,0.95
"Cam_1_3","1_3_P2","08/05/2020",17,"11TT",0.2,0.33,0.8,0.95
"Cam_1_3","1_3_P2","08/05/2020",18,"2AL",0.35,0.47,0.8,0.95
"Cam_1_3","1_3_P2","08/05/2020",19,"3TT",0.49,0.61,0.79,0.95
"Cam_1_3","1_3_P2","08/05/2020",20,"5CT",0.63,0.75,0.79,0.95
"Cam_1_3","1_3_P3","09/05/2020",1,"3CR",0.07,0.17,0.01,0.08
"Cam_1_3","1_3_P3","09/05/2020",2,"8BM",0.21,0.31,0.01,0.08
"Cam_1_3","1_3_P3","09/05/2020",3,"10DS",0.32,0.43,0.01,0.08
"Cam_1_3","1_3_P3","09/05/2020",4,"10CR",0.44,0.56,0.01,0.08
"Cam_1_3","1_3_P3","09/05/2020",5,"10TT",0.57,0.67,0.01,0.08
"Cam_1_3","1_3_P3","09/05/2020",6,"5CD",0.08,0.19,0.47,0.62
"Cam_1_3","1_3_P3","09/05/2020",7,"9AL",0.22,0.33,0.47,0.62
"Cam_1_3","1_3_P3","09/05/2020",8,"7AL",0.34,0.45,0.47,0.62
"Cam_1_3","1_3_P3","09/05/2020",9,"4CT",0.47,0.59,0.47,0.62
"Cam_1_3","1_3_P3","09/05/2020",10,"2DS",0.61,0.73,0.62,0.76
"Cam_1_3","1_3_P3","09/05/2020",11,"2CD",0.07,0.18,0.64,0.79
"Cam_1_3","1_3_P3","09/05/2020",12,"1BM",0.19,0.32,0.64,0.79
"Cam_1_3","1_3_P3","09/05/2020",13,"7TT",0.34,0.45,0.64,0.79
"Cam_1_3","1_3_P3","09/05/2020",14,"6DS",0.47,0.59,0.61,0.76
"Cam_1_3","1_3_P3","09/05/2020",15,"10BM",0.61,0.73,0.61,0.76
"Cam_1_3","1_3_P3","09/05/2020",16,"9CT",0.05,0.17,0.83,0.97
"Cam_1_3","1_3_P3","09/05/2020",17,"11TT",0.18,0.31,0.83,0.98
"Cam_1_3","1_3_P3","09/05/2020",18,"2AL",0.33,0.46,0.83,0.98
"Cam_1_3","1_3_P3","09/05/2020",19,"3TT",0.48,0.68,0.83,0.98
"Cam_1_3","1_3_P3","09/05/2020",20,"5CT",0.62,0.75,0.83,0.98
"Cam_1_3","1_3_P3","10/05/2020",1,"3CR",0.07,0.17,0.01,0.08
"Cam_1_3","1_3_P3","10/05/2020",2,"8BM",0.21,0.31,0.01,0.08
"Cam_1_3","1_3_P3","10/05/2020",3,"10DS",0.32,0.43,0.01,0.08
"Cam_1_3","1_3_P3","10/05/2020",4,"10CR",0.44,0.56,0.01,0.08
"Cam_1_3","1_3_P3","10/05/2020",5,"10TT",0.57,0.67,0.01,0.08
"Cam_1_3","1_3_P3","10/05/2020",6,"5CD",0.08,0.19,0.47,0.62
"Cam_1_3","1_3_P3","10/05/2020",7,"9AL",0.22,0.33,0.47,0.62
"Cam_1_3","1_3_P3","10/05/2020",8,"7AL",0.34,0.45,0.47,0.62
"Cam_1_3","1_3_P3","10/05/2020",9,"4CT",0.47,0.59,0.47,0.62
"Cam_1_3","1_3_P3","10/05/2020",10,"2DS",0.61,0.73,0.62,0.76
"Cam_1_3","1_3_P3","10/05/2020",11,"2CD",0.07,0.18,0.64,0.79
"Cam_1_3","1_3_P3","10/05/2020",12,"1BM",0.19,0.32,0.64,0.79
"Cam_1_3","1_3_P3","10/05/2020",13,"7TT",0.34,0.45,0.64,0.79
"Cam_1_3","1_3_P3","10/05/2020",14,"6DS",0.47,0.59,0.61,0.76
"Cam_1_3","1_3_P3","10/05/2020",15,"10BM",0.61,0.73,0.61,0.76
"Cam_1_3","1_3_P3","10/05/2020",16,"9CT",0.05,0.17,0.83,0.97
"Cam_1_3","1_3_P3","10/05/2020",17,"11TT",0.18,0.31,0.83,0.98
"Cam_1_3","1_3_P3","10/05/2020",18,"2AL",0.33,0.46,0.83,0.98
"Cam_1_3","1_3_P3","10/05/2020",19,"3TT",0.48,0.68,0.83,0.98
"Cam_1_3","1_3_P3","10/05/2020",20,"5CT",0.62,0.75,0.83,0.98
"Cam_1_3","1_3_P3","11/05/2020",1,"3CR",0.07,0.17,0.01,0.08
"Cam_1_3","1_3_P3","11/05/2020",2,"8BM",0.21,0.31,0.01,0.08
"Cam_1_3","1_3_P3","11/05/2020",3,"10DS",0.32,0.43,0.01,0.08
"Cam_1_3","1_3_P3","11/05/2020",4,"10CR",0.44,0.56,0.01,0.08
"Cam_1_3","1_3_P3","11/05/2020",5,"10TT",0.57,0.67,0.01,0.08
"Cam_1_3","1_3_P3","11/05/2020",6,"5CD",0.08,0.19,0.47,0.62
"Cam_1_3","1_3_P3","11/05/2020",7,"9AL",0.22,0.33,0.47,0.62
"Cam_1_3","1_3_P3","11/05/2020",8,"7AL",0.34,0.45,0.47,0.62
"Cam_1_3","1_3_P3","11/05/2020",9,"4CT",0.47,0.59,0.47,0.62
"Cam_1_3","1_3_P3","11/05/2020",10,"2DS",0.61,0.73,0.62,0.76
"Cam_1_3","1_3_P3","11/05/2020",11,"2CD",0.07,0.18,0.64,0.79
"Cam_1_3","1_3_P3","11/05/2020",12,"1BM",0.19,0.32,0.64,0.79
"Cam_1_3","1_3_P3","11/05/2020",13,"7TT",0.34,0.45,0.64,0.79
"Cam_1_3","1_3_P3","11/05/2020",14,"6DS",0.47,0.59,0.61,0.76
"Cam_1_3","1_3_P3","11/05/2020",15,"10BM",0.61,0.73,0.61,0.76
"Cam_1_3","1_3_P3","11/05/2020",16,"9CT",0.05,0.17,0.83,0.97
"Cam_1_3","1_3_P3","11/05/2020",17,"11TT",0.18,0.31,0.83,0.98
"Cam_1_3","1_3_P3","11/05/2020",18,"2AL",0.33,0.46,0.83,0.98
"Cam_1_3","1_3_P3","11/05/2020",19,"3TT",0.48,0.68,0.83,0.98
"Cam_1_3","1_3_P3","11/05/2020",20,"5CT",0.62,0.75,0.83,0.98
"Cam_1_3","1_3_P3","12/05/2020",1,"3CR",0.07,0.17,0.01,0.08
"Cam_1_3","1_3_P3","12/05/2020",2,"8BM",0.21,0.31,0.01,0.08
"Cam_1_3","1_3_P3","12/05/2020",3,"10DS",0.32,0.43,0.01,0.08
"Cam_1_3","1_3_P3","12/05/2020",4,"10CR",0.44,0.56,0.01,0.08
"Cam_1_3","1_3_P3","12/05/2020",5,"10TT",0.57,0.67,0.01,0.08
"Cam_1_3","1_3_P3","12/05/2020",6,"5CD",0.08,0.19,0.47,0.62
"Cam_1_3","1_3_P3","12/05/2020",7,"9AL",0.22,0.33,0.47,0.62
"Cam_1_3","1_3_P3","12/05/2020",8,"7AL",0.34,0.45,0.47,0.62
"Cam_1_3","1_3_P3","12/05/2020",9,"4CT",0.47,0.59,0.47,0.62
"Cam_1_3","1_3_P3","12/05/2020",10,"2DS",0.61,0.73,0.62,0.76
"Cam_1_3","1_3_P3","12/05/2020",11,"2CD",0.07,0.18,0.64,0.79
"Cam_1_3","1_3_P3","12/05/2020",12,"1BM",0.19,0.32,0.64,0.79
"Cam_1_3","1_3_P3","12/05/2020",13,"7TT",0.34,0.45,0.64,0.79
"Cam_1_3","1_3_P3","12/05/2020",14,"6DS",0.47,0.59,0.61,0.76
"Cam_1_3","1_3_P3","12/05/2020",15,"10BM",0.61,0.73,0.61,0.76
"Cam_1_3","1_3_P3","12/05/2020",16,"9CT",0.05,0.17,0.83,0.97
"Cam_1_3","1_3_P3","12/05/2020",17,"11TT",0.18,0.31,0.83,0.98
"Cam_1_3","1_3_P3","12/05/2020",18,"2AL",0.33,0.46,0.83,0.98
"Cam_1_3","1_3_P3","12/05/2020",19,"3TT",0.48,0.68,0.83,0.98
"Cam_1_3","1_3_P3","12/05/2020",20,"5CT",0.62,0.75,0.83,0.98
"Cam_1_3","1_3_P3","13/05/2020",1,"3CR",0.07,0.17,0.01,0.08
"Cam_1_3","1_3_P3","13/05/2020",2,"8BM",0.21,0.31,0.01,0.08
"Cam_1_3","1_3_P3","13/05/2020",3,"10DS",0.32,0.43,0.01,0.08
"Cam_1_3","1_3_P3","13/05/2020",4,"10CR",0.44,0.56,0.01,0.08
"Cam_1_3","1_3_P3","13/05/2020",5,"10TT",0.57,0.67,0.01,0.08
"Cam_1_3","1_3_P3","13/05/2020",6,"5CD",0.08,0.19,0.47,0.62
"Cam_1_3","1_3_P3","13/05/2020",7,"9AL",0.22,0.33,0.47,0.62
"Cam_1_3","1_3_P3","13/05/2020",8,"7AL",0.34,0.45,0.47,0.62
"Cam_1_3","1_3_P3","13/05/2020",9,"4CT",0.47,0.59,0.47,0.62
"Cam_1_3","1_3_P3","13/05/2020",10,"2DS",0.61,0.73,0.62,0.76
"Cam_1_3","1_3_P3","13/05/2020",11,"2CD",0.07,0.18,0.64,0.79
"Cam_1_3","1_3_P3","13/05/2020",12,"1BM",0.19,0.32,0.64,0.79
"Cam_1_3","1_3_P3","13/05/2020",13,"7TT",0.34,0.45,0.64,0.79
"Cam_1_3","1_3_P3","13/05/2020",14,"6DS",0.47,0.59,0.61,0.76
"Cam_1_3","1_3_P3","13/05/2020",15,"10BM",0.61,0.73,0.61,0.76
"Cam_1_3","1_3_P3","13/05/2020",16,"9CT",0.05,0.17,0.83,0.97
"Cam_1_3","1_3_P3","13/05/2020",17,"11TT",0.18,0.31,0.83,0.98
"Cam_1_3","1_3_P3","13/05/2020",18,"2AL",0.33,0.46,0.83,0.98
"Cam_1_3","1_3_P3","13/05/2020",19,"3TT",0.48,0.68,0.83,0.98
"Cam_1_3","1_3_P3","13/05/2020",20,"5CT",0.62,0.75,0.83,0.98
"Cam_1_3","1_3_P3","14/05/2020",1,"3CR",0.07,0.17,0.01,0.08
"Cam_1_3","1_3_P3","14/05/2020",2,"8BM",0.21,0.31,0.01,0.08
"Cam_1_3","1_3_P3","14/05/2020",3,"10DS",0.32,0.43,0.01,0.08
"Cam_1_3","1_3_P3","14/05/2020",4,"10CR",0.44,0.56,0.01,0.08
"Cam_1_3","1_3_P3","14/05/2020",5,"10TT",0.57,0.67,0.01,0.08
"Cam_1_3","1_3_P3","14/05/2020",6,"5CD",0.08,0.19,0.47,0.62
"Cam_1_3","1_3_P3","14/05/2020",7,"9AL",0.22,0.33,0.47,0.62
"Cam_1_3","1_3_P3","14/05/2020",8,"7AL",0.34,0.45,0.47,0.62
"Cam_1_3","1_3_P3","14/05/2020",9,"4CT",0.47,0.59,0.47,0.62
"Cam_1_3","1_3_P3","14/05/2020",10,"2DS",0.61,0.73,0.62,0.76
"Cam_1_3","1_3_P3","14/05/2020",11,"2CD",0.07,0.18,0.64,0.79
"Cam_1_3","1_3_P3","14/05/2020",12,"1BM",0.19,0.32,0.64,0.79
"Cam_1_3","1_3_P3","14/05/2020",13,"7TT",0.34,0.45,0.64,0.79
"Cam_1_3","1_3_P3","14/05/2020",14,"6DS",0.47,0.59,0.61,0.76
"Cam_1_3","1_3_P3","14/05/2020",15,"10BM",0.61,0.73,0.61,0.76
"Cam_1_3","1_3_P3","14/05/2020",16,"9CT",0.05,0.17,0.83,0.97
"Cam_1_3","1_3_P3","14/05/2020",17,"11TT",0.18,0.31,0.83,0.98
"Cam_1_3","1_3_P3","14/05/2020",18,"2AL",0.33,0.46,0.83,0.98
"Cam_1_3","1_3_P3","14/05/2020",19,"3TT",0.48,0.68,0.83,0.98
"Cam_1_3","1_3_P3","14/05/2020",20,"5CT",0.62,0.75,0.83,0.98
"Cam_1_3","1_3_P3","15/05/2020",1,"3CR",0.07,0.17,0.01,0.08
"Cam_1_3","1_3_P3","15/05/2020",2,"8BM",0.21,0.31,0.01,0.08
"Cam_1_3","1_3_P3","15/05/2020",3,"10DS",0.32,0.43,0.01,0.08
"Cam_1_3","1_3_P3","15/05/2020",4,"10CR",0.44,0.56,0.01,0.08
"Cam_1_3","1_3_P3","15/05/2020",5,"10TT",0.57,0.67,0.01,0.08
"Cam_1_3","1_3_P3","15/05/2020",6,"5CD",0.08,0.19,0.47,0.62
"Cam_1_3","1_3_P3","15/05/2020",7,"9AL",0.22,0.33,0.47,0.62
"Cam_1_3","1_3_P3","15/05/2020",8,"7AL",0.34,0.45,0.47,0.62
"Cam_1_3","1_3_P3","15/05/2020",9,"4CT",0.47,0.59,0.47,0.62
"Cam_1_3","1_3_P3","15/05/2020",10,"2DS",0.61,0.73,0.62,0.76
"Cam_1_3","1_3_P3","15/05/2020",11,"2CD",0.07,0.18,0.64,0.79
"Cam_1_3","1_3_P3","15/05/2020",12,"1BM",0.19,0.32,0.64,0.79
"Cam_1_3","1_3_P3","15/05/2020",13,"7TT",0.34,0.45,0.64,0.79
"Cam_1_3","1_3_P3","15/05/2020",14,"6DS",0.47,0.59,0.61,0.76
"Cam_1_3","1_3_P3","15/05/2020",15,"10BM",0.61,0.73,0.61,0.76
"Cam_1_3","1_3_P3","15/05/2020",16,"9CT",0.05,0.17,0.83,0.97
"Cam_1_3","1_3_P3","15/05/2020",17,"11TT",0.18,0.31,0.83,0.98
"Cam_1_3","1_3_P3","15/05/2020",18,"2AL",0.33,0.46,0.83,0.98
"Cam_1_3","1_3_P3","15/05/2020",19,"3TT",0.48,0.68,0.83,0.98
"Cam_1_3","1_3_P3","15/05/2020",20,"5CT",0.62,0.75,0.83,0.98
"Cam_1_3","1_3_P3","16/05/2020",1,"3CR",0.07,0.17,0.01,0.08
"Cam_1_3","1_3_P3","16/05/2020",2,"8BM",0.21,0.31,0.01,0.08
"Cam_1_3","1_3_P3","16/05/2020",3,"10DS",0.32,0.43,0.01,0.08
"Cam_1_3","1_3_P3","16/05/2020",4,"10CR",0.44,0.56,0.01,0.08
"Cam_1_3","1_3_P3","16/05/2020",5,"10TT",0.57,0.67,0.01,0.08
"Cam_1_3","1_3_P3","16/05/2020",6,"5CD",0.08,0.19,0.47,0.62
"Cam_1_3","1_3_P3","16/05/2020",7,"9AL",0.22,0.33,0.47,0.62
"Cam_1_3","1_3_P3","16/05/2020",8,"7AL",0.34,0.45,0.47,0.62
"Cam_1_3","1_3_P3","16/05/2020",9,"4CT",0.47,0.59,0.47,0.62
"Cam_1_3","1_3_P3","16/05/2020",10,"2DS",0.61,0.73,0.62,0.76
"Cam_1_3","1_3_P3","16/05/2020",11,"2CD",0.07,0.18,0.64,0.79
"Cam_1_3","1_3_P3","16/05/2020",12,"1BM",0.19,0.32,0.64,0.79
"Cam_1_3","1_3_P3","16/05/2020",13,"7TT",0.34,0.45,0.64,0.79
"Cam_1_3","1_3_P3","16/05/2020",14,"6DS",0.47,0.59,0.61,0.76
"Cam_1_3","1_3_P3","16/05/2020",15,"10BM",0.61,0.73,0.61,0.76
"Cam_1_3","1_3_P3","16/05/2020",16,"9CT",0.05,0.17,0.83,0.97
"Cam_1_3","1_3_P3","16/05/2020",17,"11TT",0.18,0.31,0.83,0.98
"Cam_1_3","1_3_P3","16/05/2020",18,"2AL",0.33,0.46,0.83,0.98
"Cam_1_3","1_3_P3","16/05/2020",19,"3TT",0.48,0.68,0.83,0.98
"Cam_1_3","1_3_P3","16/05/2020",20,"5CT",0.62,0.75,0.83,0.98
"Cam_1_3","1_3_P3","17/05/2020",1,"3CR",0.07,0.17,0.01,0.08
"Cam_1_3","1_3_P3","17/05/2020",2,"8BM",0.21,0.31,0.01,0.08
"Cam_1_3","1_3_P3","17/05/2020",3,"10DS",0.32,0.43,0.01,0.08
"Cam_1_3","1_3_P3","17/05/2020",4,"10CR",0.44,0.56,0.01,0.08
"Cam_1_3","1_3_P3","17/05/2020",5,"10TT",0.57,0.67,0.01,0.08
"Cam_1_3","1_3_P3","17/05/2020",6,"5CD",0.08,0.19,0.47,0.62
"Cam_1_3","1_3_P3","17/05/2020",7,"9AL",0.22,0.33,0.47,0.62
"Cam_1_3","1_3_P3","17/05/2020",8,"7AL",0.34,0.45,0.47,0.62
"Cam_1_3","1_3_P3","17/05/2020",9,"4CT",0.47,0.59,0.47,0.62
"Cam_1_3","1_3_P3","17/05/2020",10,"2DS",0.61,0.73,0.62,0.76
"Cam_1_3","1_3_P3","17/05/2020",11,"2CD",0.07,0.18,0.64,0.79
"Cam_1_3","1_3_P3","17/05/2020",12,"1BM",0.19,0.32,0.64,0.79
"Cam_1_3","1_3_P3","17/05/2020",13,"7TT",0.34,0.45,0.64,0.79
"Cam_1_3","1_3_P3","17/05/2020",14,"6DS",0.47,0.59,0.61,0.76
"Cam_1_3","1_3_P3","17/05/2020",15,"10BM",0.61,0.73,0.61,0.76
"Cam_1_3","1_3_P3","17/05/2020",16,"9CT",0.05,0.17,0.83,0.97
"Cam_1_3","1_3_P3","17/05/2020",17,"11TT",0.18,0.31,0.83,0.98
"Cam_1_3","1_3_P3","17/05/2020",18,"2AL",0.33,0.46,0.83,0.98
"Cam_1_3","1_3_P3","17/05/2020",19,"3TT",0.48,0.68,0.83,0.98
"Cam_1_3","1_3_P3","17/05/2020",20,"5CT",0.62,0.75,0.83,0.98
"Cam_1_3","1_3_P3","18/05/2020",1,"3CR",0.07,0.17,0.01,0.08
"Cam_1_3","1_3_P3","18/05/2020",2,"8BM",0.21,0.31,0.01,0.08
"Cam_1_3","1_3_P3","18/05/2020",3,"10DS",0.32,0.43,0.01,0.08
"Cam_1_3","1_3_P3","18/05/2020",4,"10CR",0.44,0.56,0.01,0.08
"Cam_1_3","1_3_P3","18/05/2020",5,"10TT",0.57,0.67,0.01,0.08
"Cam_1_3","1_3_P3","18/05/2020",6,"5CD",0.08,0.19,0.47,0.62
"Cam_1_3","1_3_P3","18/05/2020",7,"9AL",0.22,0.33,0.47,0.62
"Cam_1_3","1_3_P3","18/05/2020",8,"7AL",0.34,0.45,0.47,0.62
"Cam_1_3","1_3_P3","18/05/2020",9,"4CT",0.47,0.59,0.47,0.62
"Cam_1_3","1_3_P3","18/05/2020",10,"2DS",0.61,0.73,0.62,0.76
"Cam_1_3","1_3_P3","18/05/2020",11,"2CD",0.07,0.18,0.64,0.79
"Cam_1_3","1_3_P3","18/05/2020",12,"1BM",0.19,0.32,0.64,0.79
"Cam_1_3","1_3_P3","18/05/2020",13,"7TT",0.34,0.45,0.64,0.79
"Cam_1_3","1_3_P3","18/05/2020",14,"6DS",0.47,0.59,0.61,0.76
"Cam_1_3","1_3_P3","18/05/2020",15,"10BM",0.61,0.73,0.61,0.76
"Cam_1_3","1_3_P3","18/05/2020",16,"9CT",0.05,0.17,0.83,0.97
"Cam_1_3","1_3_P3","18/05/2020",17,"11TT",0.18,0.31,0.83,0.98
"Cam_1_3","1_3_P3","18/05/2020",18,"2AL",0.33,0.46,0.83,0.98
"Cam_1_3","1_3_P3","18/05/2020",19,"3TT",0.48,0.68,0.83,0.98
"Cam_1_3","1_3_P3","18/05/2020",20,"5CT",0.62,0.75,0.83,0.98
"Cam_1_3","1_3_P3","19/05/2020",1,"3CR",0.07,0.17,0.01,0.08
"Cam_1_3","1_3_P3","19/05/2020",2,"8BM",0.21,0.31,0.01,0.08
"Cam_1_3","1_3_P3","19/05/2020",3,"10DS",0.32,0.43,0.01,0.08
"Cam_1_3","1_3_P3","19/05/2020",4,"10CR",0.44,0.56,0.01,0.08
"Cam_1_3","1_3_P3","19/05/2020",5,"10TT",0.57,0.67,0.01,0.08
"Cam_1_3","1_3_P3","19/05/2020",6,"5CD",0.08,0.19,0.47,0.62
"Cam_1_3","1_3_P3","19/05/2020",7,"9AL",0.22,0.33,0.47,0.62
"Cam_1_3","1_3_P3","19/05/2020",8,"7AL",0.34,0.45,0.47,0.62
"Cam_1_3","1_3_P3","19/05/2020",9,"4CT",0.47,0.59,0.47,0.62
"Cam_1_3","1_3_P3","19/05/2020",10,"2DS",0.61,0.73,0.62,0.76
"Cam_1_3","1_3_P3","19/05/2020",11,"2CD",0.07,0.18,0.64,0.79
"Cam_1_3","1_3_P3","19/05/2020",12,"1BM",0.19,0.32,0.64,0.79
"Cam_1_3","1_3_P3","19/05/2020",13,"7TT",0.34,0.45,0.64,0.79
"Cam_1_3","1_3_P3","19/05/2020",14,"6DS",0.47,0.59,0.61,0.76
"Cam_1_3","1_3_P3","19/05/2020",15,"10BM",0.61,0.73,0.61,0.76
"Cam_1_3","1_3_P3","19/05/2020",16,"9CT",0.05,0.17,0.83,0.97
"Cam_1_3","1_3_P3","19/05/2020",17,"11TT",0.18,0.31,0.83,0.98
"Cam_1_3","1_3_P3","19/05/2020",18,"2AL",0.33,0.46,0.83,0.98
"Cam_1_3","1_3_P3","19/05/2020",19,"3TT",0.48,0.68,0.83,0.98
"Cam_1_3","1_3_P3","19/05/2020",20,"5CT",0.62,0.75,0.83,0.98
"Cam_1_3","1_3_P3","20/05/2020",1,"3CR",0.07,0.17,0.01,0.08
"Cam_1_3","1_3_P3","20/05/2020",2,"8BM",0.21,0.31,0.01,0.08
"Cam_1_3","1_3_P3","20/05/2020",3,"10DS",0.32,0.43,0.01,0.08
"Cam_1_3","1_3_P3","20/05/2020",4,"10CR",0.44,0.56,0.01,0.08
"Cam_1_3","1_3_P3","20/05/2020",5,"10TT",0.57,0.67,0.01,0.08
"Cam_1_3","1_3_P3","20/05/2020",6,"5CD",0.08,0.19,0.47,0.62
"Cam_1_3","1_3_P3","20/05/2020",7,"9AL",0.22,0.33,0.47,0.62
"Cam_1_3","1_3_P3","20/05/2020",8,"7AL",0.34,0.45,0.47,0.62
"Cam_1_3","1_3_P3","20/05/2020",9,"4CT",0.47,0.59,0.47,0.62
"Cam_1_3","1_3_P3","20/05/2020",10,"2DS",0.61,0.73,0.62,0.76
"Cam_1_3","1_3_P3","20/05/2020",11,"2CD",0.07,0.18,0.64,0.79
"Cam_1_3","1_3_P3","20/05/2020",12,"1BM",0.19,0.32,0.64,0.79
"Cam_1_3","1_3_P3","20/05/2020",13,"7TT",0.34,0.45,0.64,0.79
"Cam_1_3","1_3_P3","20/05/2020",14,"6DS",0.47,0.59,0.61,0.76
"Cam_1_3","1_3_P3","20/05/2020",15,"10BM",0.61,0.73,0.61,0.76
"Cam_1_3","1_3_P3","20/05/2020",16,"9CT",0.05,0.17,0.83,0.97
"Cam_1_3","1_3_P3","20/05/2020",17,"11TT",0.18,0.31,0.83,0.98
"Cam_1_3","1_3_P3","20/05/2020",18,"2AL",0.33,0.46,0.83,0.98
"Cam_1_3","1_3_P3","20/05/2020",19,"3TT",0.48,0.68,0.83,0.98
"Cam_1_3","1_3_P3","20/05/2020",20,"5CT",0.62,0.75,0.83,0.98
"Cam_1_3","1_3_P3","21/05/2020",1,"3CR",0.07,0.17,0.01,0.08
"Cam_1_3","1_3_P3","21/05/2020",2,"8BM",0.21,0.31,0.01,0.08
"Cam_1_3","1_3_P3","21/05/2020",3,"10DS",0.32,0.43,0.01,0.08
"Cam_1_3","1_3_P3","21/05/2020",4,"10CR",0.44,0.56,0.01,0.08
"Cam_1_3","1_3_P3","21/05/2020",5,"10TT",0.57,0.67,0.01,0.08
"Cam_1_3","1_3_P3","21/05/2020",6,"5CD",0.08,0.19,0.47,0.62
"Cam_1_3","1_3_P3","21/05/2020",7,"9AL",0.22,0.33,0.47,0.62
"Cam_1_3","1_3_P3","21/05/2020",8,"7AL",0.34,0.45,0.47,0.62
"Cam_1_3","1_3_P3","21/05/2020",9,"4CT",0.47,0.59,0.47,0.62
"Cam_1_3","1_3_P3","21/05/2020",10,"2DS",0.61,0.73,0.62,0.76
"Cam_1_3","1_3_P3","21/05/2020",11,"2CD",0.07,0.18,0.64,0.79
"Cam_1_3","1_3_P3","21/05/2020",12,"1BM",0.19,0.32,0.64,0.79
"Cam_1_3","1_3_P3","21/05/2020",13,"7TT",0.34,0.45,0.64,0.79
"Cam_1_3","1_3_P3","21/05/2020",14,"6DS",0.47,0.59,0.61,0.76
"Cam_1_3","1_3_P3","21/05/2020",15,"10BM",0.61,0.73,0.61,0.76
"Cam_1_3","1_3_P3","21/05/2020",16,"9CT",0.05,0.17,0.83,0.97
"Cam_1_3","1_3_P3","21/05/2020",17,"11TT",0.18,0.31,0.83,0.98
"Cam_1_3","1_3_P3","21/05/2020",18,"2AL",0.33,0.46,0.83,0.98
"Cam_1_3","1_3_P3","21/05/2020",19,"3TT",0.48,0.68,0.83,0.98
"Cam_1_3","1_3_P3","21/05/2020",20,"5CT",0.62,0.75,0.83,0.98
"Cam_1_3","1_3_P3","22/05/2020",1,"3CR",0.07,0.17,0.01,0.08
"Cam_1_3","1_3_P3","22/05/2020",2,"8BM",0.21,0.31,0.01,0.08
"Cam_1_3","1_3_P3","22/05/2020",3,"10DS",0.32,0.43,0.01,0.08
"Cam_1_3","1_3_P3","22/05/2020",4,"10CR",0.44,0.56,0.01,0.08
"Cam_1_3","1_3_P3","22/05/2020",5,"10TT",0.57,0.67,0.01,0.08
"Cam_1_3","1_3_P3","22/05/2020",6,"5CD",0.08,0.19,0.47,0.62
"Cam_1_3","1_3_P3","22/05/2020",7,"9AL",0.22,0.33,0.47,0.62
"Cam_1_3","1_3_P3","22/05/2020",8,"7AL",0.34,0.45,0.47,0.62
"Cam_1_3","1_3_P3","22/05/2020",9,"4CT",0.47,0.59,0.47,0.62
"Cam_1_3","1_3_P3","22/05/2020",10,"2DS",0.61,0.73,0.62,0.76
"Cam_1_3","1_3_P3","22/05/2020",11,"2CD",0.07,0.18,0.64,0.79
"Cam_1_3","1_3_P3","22/05/2020",12,"1BM",0.19,0.32,0.64,0.79
"Cam_1_3","1_3_P3","22/05/2020",13,"7TT",0.34,0.45,0.64,0.79
"Cam_1_3","1_3_P3","22/05/2020",14,"6DS",0.47,0.59,0.61,0.76
"Cam_1_3","1_3_P3","22/05/2020",15,"10BM",0.61,0.73,0.61,0.76
"Cam_1_3","1_3_P3","22/05/2020",16,"9CT",0.05,0.17,0.83,0.97
"Cam_1_3","1_3_P3","22/05/2020",17,"11TT",0.18,0.31,0.83,0.98
"Cam_1_3","1_3_P3","22/05/2020",18,"2AL",0.33,0.46,0.83,0.98
"Cam_1_3","1_3_P3","22/05/2020",19,"3TT",0.48,0.68,0.83,0.98
"Cam_1_3","1_3_P3","22/05/2020",20,"5CT",0.62,0.75,0.83,0.98
"Cam_1_3","1_3_P3","23/05/2020",1,"3CR",0.07,0.17,0.01,0.08
"Cam_1_3","1_3_P3","23/05/2020",2,"8BM",0.21,0.31,0.01,0.08
"Cam_1_3","1_3_P3","23/05/2020",3,"10DS",0.32,0.43,0.01,0.08
"Cam_1_3","1_3_P3","23/05/2020",4,"10CR",0.44,0.56,0.01,0.08
